person_id,name,gender,abuser_project_count
177049,Paul Hewitt,2,1
177063,Jason Andrews,2,1
1771,Giovanni Ribisi,2,17
177100,Vincent Castellanos,2,1
1771489,Dan Friedkin,0,1
1771533,Michael Graves,0,1
177157,Roy Lee Jones,2,1
1771625,Cain Devore,0,1
1771626,Tom Urich,0,1
1771627,Dimitri Spencer,0,1
1771628,Zelda Kemsley,1,1
1771633,Edith Varon,1,1
1771637,David Garrison,0,1
1771639,John Luttrell,0,1
1771640,Jordan Clarfield,0,1
1771642,Dawna Shuman,1,1
1771645,Joe Servantez,0,1
177165,Jake Richardson,2,1
1772,Anna Faris,1,4
1772106,Anthony De La Torre,0,1
177219,Billy Kay,2,1
1772391,Laura Carlson,1,1
177247,Rich Hebert,0,1
1772597,Nana Gouvea,0,1
1772654,Charlotte Beckett,1,1
177298,Joanna Bacalso,1,1
1773421,Kelly Royce,0,1
17735,Mike White,2,1
1773501,Michel Vivier,0,1
1773689,Kimberly Lyon,1,1
1773690,Katie Miller,1,1
17740,Lucas Babin,0,1
177403,James Moses Black,2,3
1774084,Jasmine Brooke White,1,1
1774087,Eliana Adise,0,1
1774091,Bill Thorpe,0,2
1774093,Luisa Maria Badaracco,0,1
1774094,Jamell Washington,0,1
1774096,Pedro Sabino,0,1
1774100,Steven DeMarco,0,1
1774101,Marianne Bayard,0,1
1774105,Patrick Pitu,2,1
1774109,Stephanie Eaton,0,1
1774123,Julie Austin,0,1
177417,Justin Alston,2,1
177424,Mario Mendoza,2,1
17743,Miranda Cosgrove,1,1
1774319,Freddy Drabble,0,1
1774320,Kathryn Carpenter,0,1
17751,Scott Aversano,2,1
177525,Minae Noji,0,2
17753,Lionel Barrymore,2,5
177532,Marielle Heller,1,1
1775555,Kirsten Krieg,0,1
1775568,Paige Moore,0,1
1775703,Lindsey Brooke,1,1
1775719,Jim Kreutzer,0,1
177588,André Sogliuzzo,0,1
1775881,Kelly Cooper,1,1
1775935,Gustavo Vargas,2,1
1776,Francis Ford Coppola,2,9
1776008,Tom Caulfield,0,1
1776158,Angie Willmott,1,1
1776159,Megan Chelf Fisher,0,1
1776160,Bishop Stevens,0,1
1776161,Dale Miller,0,1
1776162,David Gendron,0,1
1776181,John Blackwell,0,1
177621,Melissa Samuels,1,1
177623,Matthew Kimbrough,2,1
1776365,Lee Bolton,0,1
17764,Charles S. Dutton,2,5
177645,Dale Gibson,2,1
1776728,Carlena Britch,0,1
1776764,Rene Lopez,0,1
1776823,Sylvia Wright,0,1
1776827,Lesley Brander,0,1
1776828,Robert Acey,0,1
1776829,Larry Degraw,0,1
17770,Kevin Tighe,2,3
1777030,Philip Roosevelt,0,1
17772,Jesse Bradford,2,1
1777283,Christopher Tedrick,0,1
17773,Gabrielle Union,1,11
1777590,Ramona King,1,2
177765,Daniel Davis,2,1
1777728,Ashley Guerrero,1,1
1777731,Colin Malone,2,1
1777732,Eurydice Davis,0,1
1777735,Jennifer M. Coll,1,1
1777736,Youlanda Davis,0,1
1777737,Rebecca Howard,1,1
1777738,Kristoffer Kjornes,0,1
1777741,Charlotte Roller,1,1
1777744,Kristina Sefeldt,1,1
1777758,Casey Engelhardt,0,1
1777761,Carl Levin,0,1
17780,Ian Shaw,0,1
1778033,Tommaso Jandelli,0,1
17782,Colm Meaney,2,6
1778206,Perla Walter,1,1
1778211,Cynthia Santana,0,1
177838,Jill Basey,1,1
17784,John Irvin,2,1
17786,Stephen J. Rivele,2,1
17787,Phyllida Law,1,3
17788,Ralph Riach,2,1
177898,Nellie Sciutto,1,2
177905,Joe Stevens,2,3
177942,Alison Cross,1,2
1779512,Jackson Spidell,0,1
1779514,Cale Schultz,0,1
1779630,Carey Hollis Jr.,0,1
1779631,Lupe Juárez,0,1
17797,Michael Taylor,2,1
17799,Marina Grasic,0,1
1780,Justin Stanley,0,1
178006,Max Brandt,0,1
1780202,Jillian Estell,0,1
1780225,Lily Costner,1,1
1780236,Allyson Leigh Jordan,0,1
1780238,Ronnie Hooks,0,1
1780239,Claire McReynolds,0,1
1780318,Chad Snopek,0,1
178045,Gina Mari,1,2
1780582,Jessica Huss,1,1
1780991,Elijah Marcano,0,1
1781151,Andy Schofield,0,1
17812,Gregory Hoblit,2,1
1781225,Thelma O'Leary,1,1
1781325,Amy V. Dewhurst,1,1
1781329,Tony Galtieri,0,1
1781349,Robert Myers,0,3
1781689,Claudia Lopez,1,1
1781690,Edward Shkolnikov,0,1
1781691,Katya Savina,1,1
1781692,Matthew Djentchouraev,0,1
1781693,Scott Nicholson,0,1
1781694,Al Linea,0,1
1781695,Joseph Coffey,0,1
1781696,Jose Edwin Soto,0,1
1781697,Greg Wilson,0,1
1781698,Edward Conlon,0,1
1781700,Francis Toumbakaris,0,1
1781701,Barbara Ann Davison,1,2
1781703,Irwin Gray,0,1
1781704,Luigi Scorcia,0,1
1781705,Miriam Cruz,1,2
1781706,Robert A. Pennacchia,0,1
1781708,Nik Pjeternikaj,0,1
1781709,Jamal Weathers,0,1
1781715,Bob Colletti,0,1
1781716,Victor Tatarkin,0,1
1781717,Ava Lee Scott,1,1
1781718,Douglas J. Aguirre,0,1
1781719,Edwin J. Birmingham,0,1
1781720,Dominick Cicco,0,1
1781722,Erin Deighan,1,1
1781724,Turi Haim,0,1
1781725,Philip E Jones,0,1
1781726,Robert Nardi,0,1
1781727,Karen Nazarov,1,1
1781730,Alexandra Tejeda Rieloff,1,1
1781732,Kristen Schiano,1,1
1781733,Richard Shankman,0,1
1781739,Walter Lewis,0,1
1781806,Jamie O'Keeffe,0,1
1781808,Tyler McGuckin,0,1
1781811,Anais Bonet,0,1
1781812,Bilal Bishop,0,1
1781813,Michael R. Hammonds II,0,1
1781814,Timmy Mitchum,0,1
1781815,Henry Caplan,0,1
1781821,Darrie Lawrence,0,2
1781822,Georgia Creighton,0,1
1781823,Joshua Jaymz Doss,0,1
1781824,Craig Johnson,0,1
1781830,Marc Alan Austen,0,1
1781831,Justin Ellis-Johnson,0,1
1781835,Ryan Hutchins,0,1
1781840,Lisa Maris,1,1
1781842,Vincent James Russo,0,2
1781843,Christina Vinsick,1,1
1781945,Robert Norman Smith,2,1
1782005,Lindy Loundagin,0,1
178213,Barry Pollack,0,1
1782144,Gayle Rankin,0,1
1782235,Gioia Libardoni,0,1
1782236,Cherish Gaines,0,1
1782237,Alberto Burgueño,0,1
1782238,Gerard Barba,0,1
178232,Bob Elliott,0,1
178233,Ray Goulding,0,1
17825,Shawn Levy,2,2
1782631,Adam Ackland,0,1
1782997,Tony Feole,0,1
1782998,Larry Olson,0,1
17832,Carla Gugino,1,13
1783347,Clayton Murray,2,1
17834,Jake Cherry,2,1
178343,Michael Keep,2,1
17835,Ricky Gervais,2,3
178352,Joseph Waring,0,1
17837,Patrick Gallagher,2,2
1783721,Maddie Nichols,0,1
17838,Rami Malek,2,3
17840,Charlie Murphy,2,3
178411,Douglas Lambert,2,1
1784198,Dido Plumb,0,1
1784214,Pat Ryan,0,1
1784215,Bedri Çavusoglu,0,1
178425,Kelly Osbourne,1,1
1784322,Ollie Mitchell,0,1
1784326,Zoë Crawford,0,1
1784327,Riley Crawford,0,1
1784328,Emmett Mitchell,0,1
1784329,Phoebe Dohrn,0,1
178439,Hugh Benson,0,1
1784545,Markley Rizzi,1,1
1784732,Jimmy Chan,0,2
1785165,Annie Kozuch,1,1
1785175,George C. Grant,0,1
1785179,Bob Nelson,0,2
1785181,Philip Corey,0,1
1785182,Martha Campos,1,1
1785183,Herbie Wallace,0,1
1785185,Steven Miller,0,1
1785186,Jeff Seyfried,0,1
1785187,Steve Duffy,0,1
1785188,Priscilla Quintana,0,1
1785189,Kate Kneeland,1,2
1785190,John Sabol,0,1
1785209,Molly Cleator,1,1
1785213,Susan Burns,1,1
1785221,John Steinkamp,0,1
1785222,Lee Forest,0,1
1785223,Judy Wix,1,1
1785227,Terry Golden,0,1
1785228,Lee Dupree,0,1
1785229,Debra Casey,1,1
1785230,Kenneth Chapman,0,1
1785231,Mimi J. Kauffman,1,1
1785232,Tiffany Reaves,1,1
1785236,Anne Merrem,1,1
1785240,Arlene J. Phalon,1,1
1785243,Justin Page,0,1
1785244,Peter Rakow,0,1
1785245,Marissa Rosen,1,1
1785248,Ben McCreary,0,1
1785252,Robert Cave,0,1
1785254,Tameka Runnels,0,1
1785255,Medha Garg,0,1
1785256,Jimmy Darrin Jackson III,0,1
1785259,Ian Baumer,0,1
1785260,Amy Wald,0,1
1785262,Tiffany Mataras,1,1
1785266,Krystle Mataras,1,1
1785267,James Chance,0,1
1785268,Nicole Nagorsky,1,1
1785271,Amber Reaves,0,1
1785274,Tina Hart,1,1
1785277,Haley Hileman,0,1
1785279,Bethany Allyn,1,1
1785280,Zachary Marsh,0,1
1785281,Anthony Wong,0,1
1785282,Remone Bradley,0,1
1785283,Jaime Lucero Jr.,0,1
1785290,Rob Wegner,0,1
178535,Molly Brenner,0,1
178557,James Lancaster,0,1
1785588,Yasmina Gutierrez,0,1
1785598,Aretha Ayeh,0,1
1785615,Christian Dixon,0,1
17857,Shaun Toub,2,4
178576,Alexei Jawdokimov,0,1
17858,Jeris Poindexter,2,1
17859,Wendell Pierce,2,6
1785923,Jag Patel,0,1
178618,Mark Womack,2,1
1786474,Albert Gore III,0,1
1786475,Raymond L. Brown Jr.,0,1
1786577,Tommy Bush,2,2
17866,Jon Abrahams,2,2
17867,Tom McCarthy,0,3
1786729,Edward Mannering,0,1
1786767,William Bornkessel,0,1
1787057,Kevin Bundy,0,1
17871,John Hamburg,2,2
1787322,Antoni Carone,0,1
17874,Fred Dalton Thompson,0,2
1787408,James Siderits,0,1
178756,Peter Crowcroft,0,1
178766,Jon Locke,0,1
178776,Linda Hopkins,1,1
1788,Nicholas Meyer,2,1
17880,Wesley Strick,2,3
17881,Jason Schwartzman,2,6
1788160,Nico Baumbach,0,1
17882,Isabelle Huppert,1,4
17883,David O. Russell,2,10
1788344,Peggy Lynn,1,1
1788347,Patsy Lynn Russell,1,1
17884,Jeff Baena,2,1
1788435,Mathangi Ray,1,1
1788449,Stephanie Simbeck,0,1
1788460,Stanley I. Walker Jr.,2,1
1788461,Olga Koda,0,1
1788462,Alexandra Adomaitis,0,1
178860,Conchita Campbell,1,1
1788773,Adam Jones,0,1
1788774,Levi Bowling,0,1
1788775,Alixandra von Renner,0,1
1788776,Serbanescu Florin,0,1
1788777,Ionut Alexandru,0,1
1788778,Alex Purje,0,1
1788779,Adina Rapiteanu,0,1
1788780,Maria Popa,0,1
1788814,Melissa Brown,0,1
1788835,Jon Kohler,0,1
17889,Władysław Kowalski,0,1
1788955,Leslie C. Nemet,1,1
1789027,Ryan Kennedy,2,1
17892,Sandrine Dumas,1,1
178926,Michael McDonald,2,1
178952,Anthony Rogers,2,1
17896,Guillaume de Tonquédec,2,1
1789766,Danielle Brown,1,1
1789783,Marquis Rodriguez,0,1
1789784,Jaylin Fletcher,0,1
17898,Alain Frérot,0,1
1789811,Richard Ardi,0,1
1789950,Oliver Powell,0,1
1790223,Nathan Valente,0,1
1790476,Kim Herbert,0,1
179048,Michael Sun Lee,2,1
179104,Al Dunlap,0,1
1791122,Jillian Shields,1,1
1791247,Jen Halley,0,1
179143,Michael-James Wixted,0,1
179146,Michael Larrain,2,1
179149,Laurie Mock,1,1
179150,Ralph Neff,2,1
17917,Lillo Brancato,2,2
1791767,Lexi Leigh,1,1
179183,Stella Garcia,1,1
17921,Clem Caserta,0,3
1792102,Travis Armstrong,0,1
1792151,Brian Orr,0,1
17922,Alfred Sauchelli Jr.,0,1
17923,Frank Pietrangolare,2,1
1792301,Tony Coleman,0,1
1792433,Scott Aronson,0,1
1792530,Lea Hutton Beasmore,0,1
1792537,Charles Poole,2,1
179270,Bruce Dinsmore,2,1
17928,Joe D'Onofrio,0,1
179280,Victoria Barkoff,0,1
1793,Ricardo Montalban,2,3
17930,Louis Vanaria,0,1
1793072,Moe Kelso,1,1
1793117,Greg Prusiewicz,0,1
1793118,Joe Hotham,0,1
1793119,Carmen Adolphus,1,1
1793120,Erica Blair,1,1
1793121,Ashley Bennett,1,1
1793122,Elise Edson,1,1
1793123,Jackson Ezinga,0,1
1793124,Vanessa Danforth,1,1
1793125,Gracia E. Johnson,0,1
1793126,Michael A. MacRae,0,1
1793127,Jeremy J. Myers,0,1
1793128,Andrew David,0,1
1793129,Dan Gruenwald,0,1
1793130,Jessica Leonard,1,1
1793131,Danielle Marcella,1,1
1793132,Luc Robert Poirier,0,1
1793133,Chelsea Saferian,1,1
17932,Patrick Borriello,0,1
179327,Jeffrey Sayre,2,3
17933,Paul Perri,2,1
1793542,Missy Crutchfield,1,1
179382,Barnaby Hale,0,1
179383,Irene Dailey,1,1
179398,Jack Raine,2,1
1794,Bibi Besch,1,2
17941,Domenick Lombardozzi,2,1
1794151,Lee Dong-jun,2,1
1794182,Hahn Cho,0,1
1794320,Connor Barrett,0,1
1794321,Blake Perlman,1,1
179451,Ruth Lee,1,1
1794619,Kimberly Cole,1,1
1794711,Lance Rosen,0,1
179473,Paul Almond,2,1
1794749,Shonna Cobb,1,1
1794750,Clayton Staggs,0,1
1794751,H. Ray Huff,0,1
1794752,Charles Meshack,0,1
1794753,Joe Mehana,0,1
1794754,Neal Hickerson,0,1
1794755,Maria Von Nicolai,1,1
1794828,Anthony Jarvis,0,1
1794829,Jamie H. Jung,2,2
1794830,Heather Bash,0,1
1794858,Zacciah Hanson,0,1
1794891,Lluvia Almanza,0,1
1794894,Thomas Kemp,0,1
1794933,Joseph P. Santillanes,0,1
179495,Lorne Cardinal,2,1
179508,Gary Valentine,2,3
1795107,Lance Chantiles-Wertz,2,1
1795111,Avalon Robbins,1,1
1795112,Jake Peck,0,1
179526,Dick Enberg,2,1
1795278,Pok Panhavicyetr,0,1
1795479,Dan Trotter,0,1
179549,Steven Shaw,2,1
1795599,Kirsten Maryott,1,1
179562,Alan Charof,2,1
179577,Desmond Roberts,2,1
1795898,Shea Buckner,0,1
17959,Judith Stevens,0,1
1796,Kirstie Alley,1,6
1796084,Benjamin Thys,0,1
1796085,Michael Birnberg,0,1
1796086,Joel Bernstein,0,1
1796087,Germar Terrell Gardner,0,1
1796088,Jason Daunno,0,1
1796089,Teniel Humeston,0,1
1796090,Ronald Peet,0,1
1796091,Barbara Danicka,0,1
1796092,McManus Woodend,0,1
1796093,Justin Winley,0,1
179625,Mark Venturini,2,1
1796383,Abdulla Hamam,0,1
1796384,Antonio Daniel Hidalgo,0,1
1796387,Berdj Garabedian,0,1
1796388,Gustave Ouimet,0,1
1796389,Lukas Penar,0,1
1796390,Nabeel El Khafif,0,1
1796391,Abanoub Andraous,0,1
1796392,Aladeen Tawfeek,0,1
1796393,T. J. McGibbon,0,1
1796394,Davide Chiazzese,0,1
1796395,Sebastian Naskrent,0,1
1796396,Boris Sichon,0,1
1796397,Martin Skorek,2,1
1796398,Michael Terlecki,0,1
1796399,Ahmed Osman,0,1
1796400,Moataz Fathi,0,1
1796401,James Loye,0,1
1796402,Herb Luft,0,1
1796406,Henry Hallowell,0,1
1796408,Danielle Dury,0,1
1796414,Aj Risi,0,1
1796415,Ian Rosenberg,0,1
1796416,Erika Heather Mergl,0,1
1796417,Tauntaun,0,1
1796418,Mary-Piper Gaudet,0,1
1796419,Josh Madryga,0,1
1796420,Scott Cook,0,1
1796421,Tally Rodin,0,1
1796422,Francis Limoges,0,1
1796423,Tsu-Ching Yu,0,1
1796425,Ian Geldart,0,1
1796431,Linda Joyce Nourse,0,1
1796432,Ronald Tremblay,0,1
1796433,Sebastien Teller,0,1
1796434,Alexander Peganov,0,1
1796435,Simon Therrien,0,1
1796436,Patrice Martre,0,1
1796478,Alec Hopkins,0,1
1796479,James Walters,0,1
1796480,Charles Hughes,0,1
1796481,James Utechin,0,1
1796482,Lauren Shotton,0,1
1796483,Peter Best,0,1
1796484,Tav MacDougall,0,1
1796485,Richard Trinder,0,1
1796489,Lisa Wood,0,1
1796536,Candice A. Buenrostro,1,1
1797040,Alan J. Utley-Moore,0,1
179726,Phil Philbin,0,1
1797280,Antoinette Antonio,1,1
1797281,Alan Blazek,2,1
1797282,Linda Diane Holley,1,1
1797283,Phil Arnold,2,1
1797284,Tina Borek,1,1
1797285,Steven Ray Byrd,2,1
1797286,Jeremy Cannon,2,1
1797287,John H. Euber,2,1
1797288,Kevin Fowlkes,2,1
1797289,Bob Kaye,2,1
1797292,Sandi K Shelby,1,1
1797294,Z. Ray Wakeman,2,1
1797295,Jim Wisniewski,2,2
1797582,Dalpat Singh,0,1
1797584,A. P. Singh,0,1
1797586,Trudy Mathis,0,1
1797587,Hitesh Sindi,0,1
1797589,Kishen Lal,0,1
1797590,Bhawani Sankar,0,1
1797592,Mukhtiar Bhai,0,1
1797593,Suraj Kumar,0,1
1797594,Kapil Dubey,0,1
179763,Lou Bedford,0,1
1797772,Joost Janssen,0,1
1798112,Dave Leader,0,1
179828,Julian Cain,0,1
1798783,Phill Langhorne,0,1
179887,Gilbert Rosales,2,2
1798876,Melinda Songer,1,1
1798879,James Jack Bentham,0,1
1798881,Dan Armour,0,1
1798882,James Johnson,0,1
1798883,Frazer Bird,0,1
1798884,Daniel Ross,0,1
1798885,Sam Wilmott,0,1
1798886,John Collins,0,1
1798968,Michael Cotter,0,1
1799059,Natasha Mayet,0,1
179940,Sharon Sharth,0,1
1799498,Juan Antonio García Peredo,0,1
1799499,Tracy Green,0,1
179951,Kiva Lawrence,1,1
179954,Quinn Duffy,0,2
1799615,Jim Gloyd,0,1
179974,David Koplan,2,1
1799826,Jake Wagner,0,1
1799907,Adam Fiut,0,1
1799908,Walentyna Maruszewska,0,1
1799971,Alex Harvey,0,1
1799972,Amelia Neighbors,1,1
1799973,Yvonne Pollard,1,1
1799976,Melodie Past,1,1
1799981,Petrice Jordan,1,1
1799984,Charley J. Epling,1,1
1799985,Ginger Carroll,1,1
1799986,Brett Mellon,0,1
1799987,Randall R. Roberts,0,1
1799988,Kennita Collins,0,1
1799989,Benjamin Mays,0,1
1799990,Aaron Chadwick,0,1
1799991,Michael Crosby,0,1
1799992,Leandra Arrowood,1,1
1799993,Ben Greer,0,1
1799994,William H. Greer,0,1
1799995,Julie Dawn Mullins,1,1
1799996,Lonnie Duran Tackett,0,1
1799997,Mackie Richerson,0,1
1799998,Jack Christopher,0,1
1799999,Sean T. James,0,1
18,Brad Garrett,2,7
180000,Catherine Nagan,0,1
1800000,Larry Reynosa,0,1
1800001,Maridean Mansfield Shepard,1,1
1800388,Tom Butterfield,0,1
180078,Michael Canavan,2,1
1800980,Dominic 'Taz' Alexander,0,1
1800981,Alexandria Jo'Nel,0,1
1800982,Manon Pages,0,1
1800983,David Perks,0,1
180103,David Aranovich,0,1
1801360,Ted Witzer,0,1
18015,Andrea Corr,1,1
18017,Emily Lloyd,1,1
1801730,Miguel Delgado,2,1
180182,Colton Shires,0,1
18021,Jane Lapotaire,1,1
1802193,Chloe Collingwood,0,1
18023,Robert Carlyle,2,2
18025,Ben Miller,2,1
1802981,Abigayle Honeywill,1,1
180306,Antonio Jaramillo,2,1
1803130,James Innes-Smith,0,1
1803175,Joseph Krigsfeld,0,1
1803176,Jason Krigsfeld,0,1
1803235,Tadeusz Ordeyg,0,1
1803306,Graham Lee,0,1
1803326,Ray Shirley,0,1
1803327,Alexia Osborne,0,1
1803391,Czeslaw Roszkowski,0,1
1803716,Ross Loney,0,1
1804134,Juliane Collins,1,1
1804143,Robert Gerding,0,1
1804164,Michelle Poole,1,1
1804166,David Rees,0,1
1804168,Ryan Poole,2,1
1804180,Steven Terry Walker,0,1
180422,Bryan Batt,2,1
1804258,Toby Haggith,0,1
180435,Dominic Marcus,0,1
180486,Gina Rodriguez,1,1
18050,Elle Fanning,1,2
1805118,Czeslaw Byszewski,0,1
1805176,Jay Morran,0,1
18052,Nathan Gamble,2,3
180527,Lidia Porto,1,1
18053,Jamie McBride,0,1
1805323,Desiigner,0,1
180533,Melinda Renna,1,2
18054,Rinko Kikuchi,0,1
1805438,Phil Falcone,0,1
1805442,Michael Markiewicz,0,1
1805553,James Brickhouse,0,1
180560,Richard Phillips,0,1
180566,Kirk Sisco,2,1
1805813,Kamran Delan,2,1
1805814,Ethan Black,0,1
1805819,Simin Hashemizadeh,0,1
1805830,Alice Haig,1,1
1805837,Jessica Diane,1,1
1805844,Kade Wise,0,1
1805848,Asia King,1,1
1805855,John Zacchino,0,1
1805858,Tony Gibbons,0,1
1805859,Benjamin Franczuszki,0,1
1805860,John Davis Walker,2,1
18059,Shigemitsu Ogi,2,1
180610,Miles Feulner,0,2
180614,Kathleen Sullivan,1,1
180619,Sarah Schaub,1,1
18065,Jimmy Nail,2,1
18066,Juliet Aubrey,1,1
1806640,Jeffrey Winner,2,1
1806641,Candace Savalas,1,1
1806642,Jordan Troy,2,1
1806643,Eydie Gormé,1,1
1806644,Kristi Lynes,1,1
1806645,Desiree Szabo,1,1
1806646,Barbi Alison,1,1
1806647,Janie Walton,1,1
1806648,Dee Brantlinger,1,1
1806649,Douglas Maida,2,1
1806650,Andrew Robert Taylor,2,1
18067,Rachael Stirling,1,1
180671,Kathy Mattea,1,1
180683,Dan Lett,0,1
18070,Nicky Katt,2,7
18071,Geoffrey Lewis,2,10
1807122,Alice Hewkin,1,1
180716,Susan Hess,0,1
18072,Michael Herbig,2,2
180730,Jade Gordon,1,1
1807327,Randall Taylor,0,1
18082,Timothy Olyphant,2,7
1808397,Laura Bilgeri,0,1
1808398,Mauro Borreli,0,1
1808596,Kirk Murray,0,1
1808628,Aaron Ayhan,0,1
1808630,Richard R. Corapi,0,1
180865,Melissa DiMarco,1,1
1808713,Art Tedesco,0,1
1808714,Nicole Brady,1,1
1808715,Tad Jones,0,1
1808731,Russ Dillen,0,1
1808733,Jirayu Tantrakul,0,1
1808734,Yothin Mapobphun,0,1
1808735,Ratiwat Bubpsasawat,0,1
1808736,Jory Levine,0,1
1808737,Lorus Allen,0,1
1808742,Patrick Burns,0,1
1808745,Kurt Capalbo,0,1
1808746,Warren M. Christopher,0,1
1808747,Neil Fleischer,0,3
1808750,Alison Grainger,1,1
1808763,William Greely,0,1
1808764,Sylvie Grontis Hagan,1,1
1808770,Mohammed Hossain,0,1
1808772,Bill Jones,0,1
1808774,Bobby Knudsen,0,1
1808775,Jose Martinez,0,1
1808776,Jose B. Martinez,0,1
1808777,Gustavo Montes,0,1
1808778,Justin D. Moore,0,1
180878,Michael Copeman,2,1
1808781,Philip David Pickard,0,1
1808783,James Rishe,0,1
1808784,James Tyler Robinson,2,1
1808785,Kate Sears,1,1
1808792,Kevin Wester,0,1
1808793,Kathie Westgate,1,1
180906,David Lowe,0,1
1809126,Željko Šestic,0,1
180933,Domenico Fiore,2,1
180939,Danielle Brett,0,2
180940,Billy Khoury,0,1
1809448,Jake Samuels,0,1
1809449,Max Cazier,0,1
1809454,Guy Paul,0,1
1809458,Leo Heller,0,1
1809462,Joseph Macnab,0,1
1809463,Martin Oelbermann,0,1
1809465,Matthew Wilson,0,1
1809466,Emmi,0,1
1809469,Reid Anderson,0,2
1809470,Aileen Archer,1,1
1809471,Michael Barron,0,1
1809473,Roy Beck,0,1
1809477,Nathan Benham,0,1
1809480,Paul Bergquist,0,1
1809483,Laura Bernardeschi,1,1
1809488,David J Biscoe,0,1
1809496,Elizabeth Briand,1,1
1809509,Douglas Byrne,0,1
1809510,David Charles-Cully,0,1
1809512,Stacey Clegg,1,1
1809517,Claire Cooper-King,1,1
1809526,Carmen Cowell,1,1
1809527,Silvia Crastan,1,1
1809534,Craig Davies,0,1
1809535,Nick Davison,0,1
1809540,Rudi Dharmalingam,0,1
1809541,Joshua Diffley,0,1
1809543,Marketa Flynn,1,1
1809545,Michael Gabbitas,0,1
1809546,David Goodson,0,1
1809553,Alan Wyn Hughes,0,1
1809554,Alex Jaep,0,1
1809555,Ian Jenkins,0,1
1809557,Patrick Carney Junior,0,1
1809560,Simon Kerrison,0,1
1809562,Cole Leman,0,1
1809563,Adam Lezemore,0,1
1809564,Keith Lomas,0,1
1809565,Paul Low-Hang,0,1
1809566,Khristopher MacLeod,0,1
1809567,Joe Malone,0,1
1809568,Alan Mandel,0,1
1809569,Christopher Marsh,0,1
1809570,James M.L. Muller,0,1
1809571,John Murray,0,1
1809572,Yves O'Hara,0,1
1809573,Andrew G. Ogleby,0,1
1809574,Andrew Parker,0,1
1809576,Olivia Quinn,0,1
1809624,Paul Redfern,0,1
1809625,Dave Simon,0,1
1809626,David Soffe,0,1
1809627,Ryan Storey,0,1
1809628,Connor Sullivan,0,1
1809629,Camilla Talarowska,1,1
1809631,Mitchell Thornton,0,1
1809633,Geeta Vij,1,1
1809643,Dean Weir,0,1
180996,Desmond Campbell,2,3
1810,Heath Ledger,2,4
1810190,Dardan Kolicaj,0,1
181020,Glenn Bang,0,1
181029,Ruth Platt,0,1
181045,Charlotte Comer,0,1
1810482,Janeline Hayes,0,1
1810484,Bertha Bindewald,0,1
1810485,Ernest Wells,2,1
1810490,Ireyon Johnson,0,1
1810495,Mark Kroner,0,1
1810540,Ruby Bustamante,0,1
1810559,Destee Klyne,1,1
1810560,Darren Benning,0,2
1810561,Jesse Bryant,0,1
1810562,Kelly-Rae Buchan,0,1
1810651,Max Jenkins,2,1
181067,Ken Medlock,2,2
1811,Randy Quaid,2,13
1811937,David Prak,0,1
1811948,A.J. Benza,0,1
1811949,Daniel May Wong,0,1
1811953,Anton Evangelista,0,1
1811956,Joe Bacino,2,2
1811958,Carl S. Redding,0,1
1811959,Dell Maara,0,1
1812,Michelle Williams,1,7
1812098,Ivana Staneva,0,1
1812099,Zlatka Raikova,0,1
1812100,Anton Trendafilov,0,1
1812162,Aysun Aptulova,0,1
1812165,Guillermo Grispo,0,1
1812166,Tezdjan Ahmedova,0,1
1812167,Ulyana Chan,1,1
1812195,Nikolas Filipovic,0,1
1812341,Stephen Vining,0,1
181247,Tyrone Benskin,2,1
181248,Marie-Julie Rivest,1,1
1812550,Ronald Lyon,0,1
181297,David Lipman,0,1
181299,Keith Reddin,0,1
1813,Anne Hathaway,1,5
181341,Tara Westwood,1,1
1813423,Aaron Leong,0,1
181343,Begonya Plaza,1,1
1813506,Nick Brooks,0,1
1813644,Karin Silvestri,1,1
1813662,Marcus Fraser,0,1
1813770,Mollie McGregor,0,1
1813771,Donnie Baxter,0,1
1813772,Brooke Chamberlain,1,1
1813796,Deborah Rock,0,1
1813797,Eloise Henwood,0,1
1813798,Sam Yim,0,1
1814,Larry Reese,0,1
181414,Peter O'Connor,0,1
181455,Vince Gill,2,1
181486,Joe Baker,2,2
1815105,Sumayya Ali,0,1
1815106,Charles Anthony Bryant,0,1
1815107,Janinah Burnett,0,1
1815108,Courtney D. Carey,0,1
1815109,Jim Davis,0,1
1815110,Shani Foster,0,1
1815111,Louanne Harris,0,1
1815112,Kevin D. Johnson,0,1
1815113,Jackson Lee,0,1
1815114,Eve Lora,1,2
1815115,Brian K. Major,0,1
1815116,Lillie Marshall,0,1
1815117,Sakura Myers,0,1
1815118,Sincere Peters,0,1
1815119,Mari-Yan L. Pringle,0,1
1815120,Gregory A. Robinson,0,1
1815121,Moriah Scott,0,1
1815122,Charlotte Small,0,1
1815123,Nesean Smith,0,1
1815124,Tyheim Smith,0,1
1815125,Briana Swann,0,1
1815126,Fred Tolliver Jr.,0,1
1815127,Brandon Waddles,0,1
181521,Arnell Powell,2,1
1815230,Olivia Tracey,0,1
1815363,David Scott Heck,0,1
181553,Dylan Boersma,0,1
1815539,Millicent Simmonds,0,1
1815542,Nancy McAlear,0,1
18156,Don Ameche,2,2
1815655,Charlie Dombek,0,1
1815791,Kimberly Brooks,0,1
1815847,Raquel Bell,0,1
1815855,Lauren Schuchman,0,1
181590,Kylee Cochran,1,1
18160,Kristin Holby,1,1
